Date,Product_ID,Sales_Amount,Region,Sales_Rep
2024-08-11,219,3166,East,Ravi
2023-02-13,151,1374,South,Ravi
2024-06-06,141,4527,West,David
2024-09-05,278,3729,South,John
2023-12-07,132,474,West,Ravi
2023-07-07,290,3987,East,Sarah
2024-02-14,252,1095,South,Anita
2023-12-27,207,331,East,John
2024-11-26,190,1625,East,Anita
2024-11-26,255,2950,North,Ravi
2024-03-13,288,416,East,Maria
2024-01-29,164,4934,North,Alice
2024-05-24,277,2318,East,David
2024-04-19,283,2822,East,John
2023-05-24,289,1765,South,Anita
2023-06-07,146,4852,West,Anita
2024-10-31,266,1464,South,Alice
2023-08-16,240,3817,South,Sarah
2023-06-10,245,3730,East,Sarah
2023-06-28,265,4009,West,Alice
2023-10-16,281,3307,East,James
2023-09-03,160,2908,North,David
2024-11-09,222,1284,East,Ravi
2024-05-28,222,4530,South,Alice
2023-09-08,194,2854,South,James
2024-06-04,277,4145,South,Alice
2024-10-31,284,3004,West,John
2024-01-11,215,3037,East,John
2024-04-18,126,2190,East,Ravi
2023-11-14,221,4061,South,Anita
2024-10-03,281,2249,North,Alice
2023-02-04,286,4937,West,James
2023-01-29,296,3582,East,Alice
2023-02-28,240,1378,West,Anita
2023-03-13,242,1133,West,James
2024-03-09,216,945,West,Ravi
2023-03-30,226,4810,South,Ravi
2024-11-05,220,4344,East,David
2023-05-29,247,2249,East,Ravi
2024-01-18,160,2053,East,Anita
2023-08-26,267,3900,North,David
2024-12-03,202,4580,West,John
2023-05-30,243,3374,North,Sarah
2024-08-19,238,1708,West,Sarah
2023-06-24,285,3718,West,David
2024-10-20,216,3684,West,James
2024-03-12,103,4449,South,Ravi
2024-01-28,228,622,North,Sarah
2024-06-22,237,2569,South,Anita
2023-09-11,186,2581,West,John
2024-03-23,274,4729,East,Ravi
2024-05-02,116,2683,North,Anita
2024-08-11,202,3011,South,David
2024-01-09,169,4060,North,Maria
2024-01-30,254,2385,North,Ravi
2024-06-12,281,1642,West,Anita
2024-08-07,114,1398,West,James
2023-03-21,203,437,North,Anita
2024-07-06,270,3179,South,David
2023-05-16,220,1794,East,Sarah
2023-06-29,198,3873,East,Sarah
2024-07-31,166,1160,South,James
2024-12-12,174,203,West,Sarah
2024-10-07,138,1832,East,James
2024-03-21,222,1802,North,Alice
2023-03-13,229,4192,North,Maria
2024-04-22,229,3759,North,Alice
2024-10-21,192,1981,East,Maria
2024-03-22,234,232,North,Alice
2023-03-05,165,2583,West,Anita
2024-12-24,152,3829,North,Sarah
2024-05-26,220,3791,East,Maria
2024-02-17,229,2282,West,Maria
2023-06-11,107,4453,East,James
2023-04-29,217,1591,West,John
2023-07-09,117,1671,South,Alice
2023-09-19,103,1115,West,Anita
2023-01-30,282,640,South,Ravi
2024-05-24,103,353,East,John
2024-06-28,241,801,North,Anita
2023-01-20,128,4328,West,Maria
2023-03-30,190,4305,West,Anita
2023-12-23,155,3528,South,Maria
2024-08-23,103,818,East,Anita
2023-08-23,269,313,North,David
2023-11-11,273,3770,East,David
2023-06-04,195,3379,East,Sarah
2023-05-12,258,4458,East,James
2023-11-07,107,2377,North,David
2024-07-17,199,698,West,David
2024-08-09,168,3595,North,John
2024-02-07,101,2910,East,Maria
2024-03-24,238,879,North,John
2023-03-12,126,3749,East,Maria
2024-12-05,113,4694,North,Alice
2023-02-25,173,1850,East,Anita
2023-10-28,276,3181,South,Alice
2024-08-18,202,1186,West,David
2024-02-10,131,2041,South,Anita
2023-11-20,223,3392,South,Maria
2024-09-19,114,3756,South,John
2024-01-17,174,423,South,James
2024-07-18,212,3812,North,Maria
2023-11-15,140,1217,West,Ravi
2024-08-03,275,3842,East,Anita
2023-09-01,157,518,South,Ravi
2023-05-04,251,4961,East,Alice
2023-08-29,230,820,West,David
2024-04-05,265,3350,North,John
2024-02-16,218,3163,West,Anita
2023-09-21,166,4992,East,Anita
2024-06-19,269,1317,East,James
2024-11-11,247,1364,South,Maria
2023-08-23,191,4220,West,David
2023-11-07,117,2914,East,Anita
2024-12-21,173,1912,West,James
2024-06-13,225,989,East,John
2023-03-03,237,1782,East,David
2023-12-13,217,2711,North,David
2023-09-20,157,4331,North,Anita
2024-01-22,194,1621,South,John
2024-03-16,230,3542,East,David
2024-12-19,262,719,East,Anita
2023-08-29,241,2442,North,Sarah
2024-03-31,155,4655,North,Sarah
2023-06-06,290,578,South,David
2024-05-05,220,4699,North,Anita
2024-11-23,253,3274,North,Sarah
2024-03-14,193,1447,East,Ravi
2023-10-31,280,552,South,Ravi
2023-05-07,140,1459,South,James
2024-09-23,291,2676,West,Sarah
2024-01-13,175,2510,South,Ravi
2024-11-19,230,4399,South,Ravi
2023-12-28,293,200,South,Ravi
2023-11-23,148,2499,West,Sarah
2023-06-17,278,4765,West,Anita
2024-09-05,266,4249,East,John
2024-03-18,153,3521,North,David
2024-09-06,187,1244,East,Anita
2023-02-26,205,1712,West,Alice
2024-03-04,238,306,East,Maria
2023-08-04,210,3053,East,Maria
2024-06-01,239,2826,East,Ravi
2023-05-04,204,3520,East,Anita
2023-02-03,131,3062,East,John
2024-08-27,294,384,South,Sarah
2023-02-24,244,3404,South,Maria
2023-09-01,211,2240,South,Alice
2024-11-11,210,557,North,Sarah
2024-08-15,104,1959,South,Anita
2024-07-31,288,1653,West,David
2023-11-01,218,4533,West,Anita
2023-03-11,272,3850,West,Alice
2023-10-18,250,2965,South,Alice
2024-08-18,278,4173,West,Sarah
2023-04-03,179,649,West,Maria
2023-12-21,158,4963,East,John
2024-09-30,285,1711,North,Ravi
2023-09-07,152,3306,South,John
2023-09-01,110,3521,North,Ravi
2024-08-19,279,4630,East,David
2023-05-23,166,329,North,Alice
2024-01-22,158,2455,West,Anita
2023-04-18,182,1258,South,David
2023-12-26,175,1167,North,Maria
2024-06-20,110,3938,West,Ravi
2023-07-03,175,3328,West,Alice
2024-09-12,120,1317,North,David
2024-03-02,116,1203,South,James
2024-09-05,181,2078,West,David
2024-07-30,214,891,North,Sarah
2023-09-10,298,1147,North,Ravi
2023-06-19,220,4747,South,Ravi
2024-09-23,232,2111,East,John
2024-04-04,187,1545,North,James
2023-09-21,106,2619,South,Anita
2023-05-01,116,1355,West,Sarah
2023-07-03,164,4489,East,James
2023-03-17,129,839,North,Anita
2023-06-03,138,611,North,Maria
2023-12-09,137,2787,East,Anita
2024-01-21,238,3119,North,David
2023-12-14,231,4455,East,John
2023-06-01,194,1420,South,Maria
2024-09-29,179,690,West,Alice
2023-09-26,136,4141,West,Sarah
2024-07-11,255,3478,North,Ravi
2024-01-05,284,4402,East,John
2023-10-28,143,1278,East,Ravi
2024-04-11,221,571,South,Ravi
2024-03-14,274,1827,North,Maria
2024-12-23,184,4693,North,James
2023-01-18,199,1208,North,Alice
2024-01-15,282,926,East,James
2024-10-24,291,1110,East,Sarah
2023-09-04,175,4343,West,Maria
2024-05-24,158,1090,East,John
2023-02-15,258,1045,West,David
2023-08-18,122,2124,West,Ravi
2024-03-09,162,1078,West,Maria
2024-03-02,113,3339,South,David
2023-02-25,251,1776,South,Sarah
2023-09-26,183,627,West,David
2024-09-24,190,1306,North,Sarah
2024-10-31,199,1027,West,James
2024-03-14,228,3747,West,Sarah
2024-10-13,252,2117,West,David
2024-03-29,257,3397,South,John
2024-12-09,236,1153,East,Ravi
2023-01-18,217,817,East,Ravi
2023-10-27,237,1870,East,James
2024-05-27,158,430,East,James
2024-10-06,112,4217,North,Anita
2024-03-11,166,1305,East,Anita
2023-05-03,127,4340,North,Alice
2024-01-02,216,3574,South,Anita
2023-03-21,186,904,East,Sarah
2023-11-11,205,2931,West,James
2023-09-27,254,1488,North,Maria
2023-08-01,270,1052,South,Ravi
2024-04-17,133,2482,North,James
2024-05-11,169,545,South,Alice
2024-02-04,106,3858,East,James
2024-10-28,231,3325,South,John
2024-11-11,103,4699,West,Maria
2023-09-25,175,1474,West,David
2023-06-20,136,4321,South,David
2023-09-12,105,2425,North,John
2023-11-23,181,3539,East,Sarah
2023-01-29,176,2407,West,Maria
2023-04-05,280,4556,North,James
2023-12-05,191,4613,South,Sarah
2024-06-03,199,4344,East,Sarah
2023-10-09,132,668,East,Maria
2023-12-09,298,2074,East,John
2023-02-17,300,4652,North,Alice
2024-11-04,282,2673,East,James
2024-11-21,177,3440,South,Alice
2023-02-18,234,3493,East,Maria
2024-02-28,183,1309,East,Maria
2024-05-07,163,430,South,Anita
2024-11-01,130,1678,East,David
2024-10-10,276,2549,South,Alice
2024-06-08,213,980,East,John
2023-10-09,171,4571,South,James
2023-10-25,216,3657,West,Anita
2023-08-16,164,4201,East,Maria
2024-12-24,111,1603,North,James
2024-11-19,253,3721,North,Alice
2024-01-02,273,3237,West,Anita
2024-03-02,218,549,North,James
2023-10-01,247,2548,West,Ravi
2023-01-13,140,488,South,John
2024-03-08,212,616,North,Sarah
2023-08-26,255,3448,East,David
2024-11-17,214,394,South,Ravi
2024-11-06,200,4097,West,David
2024-12-03,147,2798,East,James
2024-04-05,199,676,West,John
2024-02-11,251,861,North,Sarah
2023-01-24,243,4328,South,John
2023-06-21,240,1172,North,James
2023-03-14,245,4364,East,Sarah
2023-11-03,147,2767,East,Alice
2023-08-06,125,2639,West,Anita
2023-01-21,106,4366,West,John
2023-11-18,136,1462,West,Ravi
2024-07-11,244,2331,West,Sarah
2023-08-18,228,3980,South,John
2023-04-07,261,3782,West,David
2024-04-20,136,703,West,Anita
2024-11-02,277,2255,West,Maria
2023-07-22,278,2582,West,Anita
2023-11-19,237,3176,West,John
2023-08-03,125,1036,East,Anita
2024-09-07,259,1006,East,Alice
2023-08-31,171,1445,West,David
2024-03-05,229,793,West,John
2024-11-15,270,1707,North,Anita
2023-12-24,240,401,North,Ravi
2023-12-16,258,3721,West,Sarah
2023-07-21,286,1651,South,James
2024-08-29,110,3665,West,Sarah
2023-11-01,204,3990,West,Ravi
2023-10-19,113,4471,West,David
2024-12-21,119,1979,West,David
2023-03-01,135,1816,East,Maria
2023-07-16,233,3428,East,John
2023-09-11,270,1457,West,David
2023-05-30,288,1663,West,James
2024-08-24,251,3867,North,Anita
2024-05-04,229,4790,North,James
2024-02-22,226,389,South,David
2024-07-22,153,784,North,Ravi
2024-11-06,265,1915,South,John
2023-07-07,226,1035,West,David
2023-10-18,247,1285,North,David
2023-02-01,259,1448,West,John
2023-10-17,263,910,East,John
2024-05-21,182,1743,West,Anita
2024-07-18,222,1348,North,Sarah
2023-07-31,244,1307,North,James
2023-01-09,219,2603,West,David
2023-12-13,126,4195,West,Sarah
2023-05-16,237,3438,West,Sarah
2024-09-29,158,772,South,Ravi
2023-11-21,226,3745,South,Anita
2024-12-07,182,577,East,Alice
2023-10-09,166,275,South,John
2024-12-28,261,2480,North,David
2024-08-25,183,742,South,Ravi
2023-01-16,228,3286,South,James
2023-02-19,255,4142,North,Sarah
2024-03-30,163,1000,South,Ravi
2024-12-18,275,4662,North,John
2024-01-30,187,2379,East,Alice
2023-10-25,251,2600,North,John
2023-04-19,210,1512,West,Sarah
2024-07-08,118,3004,North,Ravi
2023-09-14,237,865,South,James
2023-11-14,253,2761,North,Ravi
2023-08-01,223,1738,East,Sarah
2024-05-08,255,4902,South,Alice
2024-07-24,217,2443,West,Anita
2023-06-11,171,1593,East,David
2023-09-26,171,774,West,Ravi
2024-09-10,213,248,East,John
2023-08-01,159,3693,South,David
2024-03-25,263,4304,West,James
2023-01-20,192,2085,East,David
2024-05-05,297,467,South,Anita
2023-12-16,127,4503,East,David
2023-02-26,267,1412,North,Sarah
2023-05-28,189,1845,South,David
2023-01-11,253,3518,South,Anita
2024-09-23,284,4276,East,James
2024-07-04,128,3008,North,David
2023-09-19,114,321,East,Alice
2024-11-14,108,1409,South,Maria
2024-05-15,215,1681,South,James
2023-01-23,142,1342,East,Anita
2023-11-24,237,4563,East,John
2023-04-10,129,797,North,Maria
2024-11-30,190,580,South,David
2023-12-09,123,4352,West,Ravi
2024-09-18,240,2496,East,Ravi
2023-08-21,300,2732,East,James
2024-05-08,127,2119,East,Sarah
2023-02-22,102,2736,East,David
2023-08-31,205,2854,North,Sarah
2023-12-22,152,4831,East,James
2024-03-28,220,2809,South,John
2024-03-01,249,1432,West,Maria
2024-09-10,274,2699,South,Alice
2024-11-08,216,2799,North,Alice
2024-08-15,249,2568,North,Alice
2024-03-14,270,2138,South,John
2023-11-01,137,748,East,Anita
2023-09-20,287,868,East,David
2024-12-08,187,1321,South,Ravi
2023-07-05,171,416,South,Ravi
2024-06-09,297,1276,North,John
2023-05-17,185,791,West,John
2023-07-28,252,4575,North,Maria
2023-09-29,296,2735,North,Maria
2023-07-21,263,4583,East,John
2024-05-02,183,2353,South,Anita
2024-04-08,195,1789,West,Sarah
2023-10-13,144,1399,South,Anita
2023-07-16,182,2924,South,Maria
2023-07-21,256,1296,East,Anita
2024-02-12,273,827,West,Anita
2023-02-13,182,3499,West,John
2024-03-14,279,4934,South,James
2023-02-06,174,1241,East,Anita
2023-07-27,212,1837,South,Maria
2024-01-02,153,4650,East,Anita
2024-03-12,297,4970,North,James
2023-01-09,289,3025,South,James
2024-11-08,290,4437,West,David
2024-02-16,141,1758,East,Maria
2024-05-03,216,1305,West,Anita
2024-02-19,202,2515,South,Ravi
2023-10-14,236,2318,North,John
2023-03-02,240,1330,North,John
2024-03-06,172,4495,West,John
2024-12-08,152,1620,South,Ravi
2024-02-26,133,4147,West,Anita
2023-12-26,240,774,West,Alice
2023-02-25,101,2423,East,John
2023-12-13,170,1089,North,Alice
2024-02-19,191,3676,North,John
2023-09-05,284,1813,South,David
2024-03-09,174,2557,South,Sarah
2024-04-16,134,3167,North,Sarah
2023-01-05,279,2409,East,Maria
2024-01-28,106,2155,North,Anita
2024-07-10,105,2803,West,Anita
2023-03-01,258,2965,North,Anita
2024-08-28,113,2586,East,David
2023-12-26,282,301,South,Alice
2024-01-06,119,2031,West,Alice
2024-11-19,292,1736,South,Ravi
2024-12-25,127,3464,South,Sarah
2023-04-03,194,2641,South,Alice
2024-08-31,276,4508,West,John
2023-10-27,153,3814,South,Sarah
2024-08-08,156,4452,South,Alice
2023-04-14,166,4084,North,Anita
2023-06-21,280,836,North,David
2023-06-07,201,4217,North,Sarah
2024-09-05,180,1213,South,Sarah
2024-09-13,183,4676,East,Ravi
2023-03-22,206,3861,East,Sarah
2023-06-02,200,4263,West,Ravi
2024-06-08,138,1540,North,David
2023-02-15,222,3983,North,Ravi
2024-04-08,194,4443,North,Sarah
2023-01-09,197,1853,West,Maria
2023-09-17,249,903,South,Maria
2024-11-09,160,3433,North,James
2023-06-13,110,4161,South,James
2023-01-15,239,1044,East,James
2023-07-26,254,2822,East,Alice
2024-12-29,268,4557,East,John
2023-08-03,254,2574,South,John
2024-07-29,167,457,South,Maria
2024-06-09,230,412,East,Maria
2024-02-29,212,1091,South,James
2023-07-10,117,484,North,David
2024-06-30,288,4917,South,Anita
2024-09-08,111,4954,North,David
2023-06-09,195,2079,West,Maria
2023-11-15,193,4896,South,Anita
2024-07-03,184,2096,East,Alice
2024-06-02,176,3672,North,Alice
2024-01-29,292,1938,West,John
2024-05-20,214,4480,East,Maria
2023-08-26,171,1206,South,Sarah
2024-08-31,170,4244,South,James
2023-02-14,264,3980,South,John
2023-12-30,143,4080,South,Ravi
2023-04-21,223,950,North,Maria
2023-08-12,288,3475,South,Ravi
2023-09-07,134,3517,West,Maria
2023-01-25,156,2211,East,Alice
2023-05-17,178,2791,North,James
2024-05-03,199,2895,North,Alice
2024-05-15,239,859,South,David
2023-04-06,260,595,North,Sarah
2024-08-11,291,2369,North,Anita
2023-04-11,258,2232,East,James
2024-07-24,272,1092,West,David
2024-12-10,132,2749,East,John
2024-11-03,123,3794,East,James
2023-01-02,117,2535,North,Sarah
2024-06-19,269,1726,North,Ravi
2023-06-20,282,3144,West,Alice
2024-12-03,232,3104,North,John
2023-05-01,201,3732,East,Alice
2023-08-26,124,653,North,Maria
2023-08-21,286,4410,East,Alice
2024-03-16,118,670,South,Maria
2024-09-10,221,3011,North,Maria
2023-03-15,137,943,South,David
2023-08-21,112,2536,South,Anita
2024-03-17,199,2307,West,Maria
2024-11-10,113,2962,North,Ravi
2023-03-12,154,3288,West,John
2023-06-20,170,3577,South,John
2023-07-21,279,2406,West,Maria
2023-10-21,219,3426,North,Maria
2024-06-12,144,695,West,James
2023-09-30,292,4416,West,John
2023-11-18,104,3800,North,John
2024-08-15,298,1007,North,Anita
2024-12-09,224,3430,North,Anita
2023-05-24,160,3789,South,Sarah
2023-08-29,274,3024,North,Maria
2024-04-14,211,4629,West,Sarah
2024-06-27,254,256,South,Sarah
2024-04-23,133,4187,West,Sarah
2024-08-21,284,563,West,James
2024-09-06,176,2454,East,Maria
2024-12-28,168,2224,South,John
2023-06-06,147,1874,East,James
2024-11-29,134,1289,North,Sarah
2024-09-23,273,3261,West,Anita
2023-06-14,169,348,East,James
2023-08-23,226,2754,East,David
2024-10-15,152,2908,West,John
2024-11-07,223,4147,West,Alice
2023-02-17,161,732,West,Anita
2023-08-29,142,2763,North,John
2023-04-08,174,2241,South,Alice
2024-04-01,242,1623,East,John
2023-11-16,272,3642,West,Sarah
2024-06-19,287,979,West,Anita
2023-12-04,203,2231,West,Ravi
2023-07-24,164,4955,West,Ravi
2024-03-22,145,1778,North,John
2023-10-31,269,1808,North,David
2024-10-07,286,1954,North,Maria
2023-09-02,126,2259,East,Maria
2023-10-03,152,2473,West,Sarah
2024-11-12,262,3155,North,John
2023-11-16,271,4939,South,Sarah
2023-07-08,267,1474,South,Alice
2024-04-22,186,268,South,Ravi
2023-08-31,236,4980,West,Sarah
2024-04-16,233,4528,East,Anita
2024-09-27,112,3893,East,David
2024-06-19,231,709,South,James
2024-06-30,112,3790,West,Alice
2024-06-29,241,1342,South,Anita
2023-04-23,144,4260,East,Sarah
2024-09-21,162,948,South,Maria
2023-04-10,245,3299,West,Anita
2023-10-21,246,4471,West,Maria
2024-11-21,244,2021,West,Maria
2024-06-01,286,886,North,Alice
2024-11-19,164,2688,North,Ravi
2024-12-03,215,3605,East,John
2024-04-09,239,824,West,Maria
2023-07-16,229,3852,East,John
2024-12-19,193,3741,North,David
2024-08-25,109,3145,West,Maria
2024-11-07,188,1158,East,John
2023-03-13,179,4356,South,James
2024-01-17,249,4444,East,Anita
2023-08-27,255,4879,South,Alice
2023-11-22,178,2803,North,Maria
2024-10-23,239,1265,North,Anita
2024-05-07,263,3084,South,James
2024-12-27,141,4827,North,Maria
2023-10-31,262,1112,South,Anita
2023-04-08,229,1323,North,Alice
2024-11-26,244,2074,East,James
2024-09-10,229,2784,North,Sarah
2023-12-10,103,1276,East,Ravi
2023-10-13,198,657,North,James
2023-07-19,136,2611,West,John
2024-07-07,154,2319,West,Sarah
2023-10-16,180,3928,West,Maria
2023-12-14,165,3069,West,David
2023-02-18,260,3173,East,James
2023-12-02,227,767,South,David
2024-10-30,188,4565,West,Ravi
2024-07-01,156,536,West,James
2023-10-30,270,3768,East,Anita
2023-07-23,175,1700,East,Sarah
2023-06-01,211,1738,South,Anita
2024-04-18,222,4803,West,Ravi
2024-04-06,230,1172,East,Ravi
2023-09-13,108,2016,South,Ravi
2023-02-04,242,4957,South,Maria
2024-12-07,182,923,West,Anita
2024-04-14,264,4781,South,Anita
2023-04-16,172,3407,South,John
2023-02-25,219,2918,East,John
2023-03-12,172,1661,East,Ravi
2024-09-23,288,1094,North,Anita
2024-10-09,275,1198,North,Maria
2024-11-26,238,2346,West,David
2023-07-03,200,3601,South,Maria
2023-04-07,245,3174,South,David
2023-01-11,138,3845,North,Alice
2023-07-21,103,4737,West,Ravi
2023-03-06,101,1780,South,David
2024-04-17,116,1656,West,Maria
2024-01-28,179,3170,North,Ravi
2023-10-20,128,1040,West,David
2024-10-09,132,3381,North,Ravi
2024-09-04,137,1360,South,Anita
2024-07-27,296,2592,South,James
2024-04-29,213,1110,East,David
2024-10-16,247,2979,East,John
2024-07-08,124,1643,East,James
2024-07-01,176,3644,South,Alice
2023-03-12,240,2059,East,John
2024-06-26,265,658,West,Ravi
2024-05-16,281,2412,East,Alice
2023-04-22,189,1783,North,Alice
2023-09-27,286,3874,North,Maria
2024-05-05,269,996,South,James
2024-04-27,300,1447,East,John
2024-09-06,121,2325,West,Alice
2023-08-10,221,2683,North,Sarah
2024-07-13,238,4342,East,James
2023-08-27,221,3750,West,Anita
2023-08-19,204,367,South,Maria
2024-02-20,139,1265,West,James
2024-01-10,254,2079,East,James
2023-01-11,255,1075,East,Sarah
2023-12-02,164,4247,West,Ravi
2023-09-13,148,1103,East,Alice
2024-04-16,176,1243,East,James
2023-03-25,278,1822,East,Anita
2023-04-22,166,4467,North,James
2023-11-29,104,4658,West,John
2023-06-16,150,967,South,John
2024-03-03,228,323,South,David
2024-08-31,197,3048,East,John
2023-07-18,187,2290,South,Maria
2023-11-23,158,3507,East,Alice
2024-11-11,159,2101,West,Anita
2023-09-18,286,511,West,David
2024-06-07,288,1219,South,John
2023-06-27,110,1665,West,Ravi
2023-02-15,113,1479,East,Sarah
2024-03-20,252,277,West,Anita
2023-11-06,259,4535,West,David
2024-02-28,130,734,West,David
2024-03-17,172,4398,East,David
2023-11-26,234,3836,North,Ravi
2023-01-16,255,1717,West,James
2023-12-05,152,3061,South,James
2023-09-22,283,257,West,John
2024-12-19,142,2411,South,John
2024-01-31,196,3624,North,Sarah
2024-11-06,179,4583,North,Maria
2023-02-06,223,2448,West,Maria
2023-05-10,284,4596,East,Alice
2024-11-21,291,4187,North,Anita
2023-12-19,288,4476,East,John
2024-11-24,184,4899,East,Alice
2024-08-10,128,1944,East,Alice
2024-07-26,110,1764,North,Sarah
2023-07-16,145,1120,South,Anita
2024-09-07,101,2329,South,Alice
2023-11-16,299,2499,North,John
2023-12-24,128,1463,East,Alice
2024-01-27,291,4394,East,Maria
2024-12-06,103,1209,East,Sarah
2024-05-03,256,1919,South,James
2024-03-03,226,1497,South,Sarah
2024-04-09,115,3939,West,Alice
2024-06-10,178,2201,North,Maria
2023-12-07,210,3965,North,Anita
2023-05-17,268,3843,South,Maria
2024-10-30,201,407,East,Ravi
